anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock'n'Roll-Juniors,First round,1,150,FM,1.09,12.0,"[6.5, 5.0, 5.0, 5.0, 2.5, 5.0, 5.0]"
yes,Rock'n'Roll-Juniors,First round,1,150,FW,15.29,12.0,"[-35.0, -35.0, -50.0, -75.0, -35.0, -25.0, -50.0]"
,Rock'n'Roll-Juniors,First round,1,150,sm,0.99,2.3,"[0.0, 0.0, -2.0, -2.0, -2.0, -2.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,150,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,491,DF,1.59,2.0,"[12.0, 11.0, 16.0, 14.0, 13.0, 15.0, 13.0]"
,Rock'n'Roll-Juniors,First round,1,491,CO,1.39,2.0,"[10.0, 12.0, 14.0, 14.0, 13.0, 12.0, 14.0]"
,Rock'n'Roll-Juniors,First round,1,491,FM,0.45,12.0,"[9.5, 9.0, 9.5, 10.0, 8.5, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,491,FW,4.52,12.0,"[-5.0, -15.0, -10.0, 0.0, -10.0, -5.0, -10.0]"
,Rock'n'Roll-Juniors,First round,1,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,118,DF,1.5,2.0,"[10.0, 12.0, 12.0, 9.0, 10.0, 8.0, 12.0]"
,Rock'n'Roll-Juniors,First round,2,118,CO,1.55,2.0,"[9.0, 9.0, 11.0, 9.0, 13.0, 8.0, 10.0]"
,Rock'n'Roll-Juniors,First round,2,118,FM,0.64,12.0,"[7.5, 7.5, 7.5, 8.5, 6.5, 7.5, 8.5]"
,Rock'n'Roll-Juniors,First round,2,118,FW,8.02,12.0,"[-25.0, -15.0, -35.0, -15.0, -25.0, -15.0, -10.0]"
,Rock'n'Roll-Juniors,First round,2,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,114,DF,0.9,2.0,"[6.0, 7.0, 6.0, 5.0, 5.0, 4.0, 5.0]"
,Rock'n'Roll-Juniors,First round,2,114,CO,1.25,2.0,"[6.0, 8.0, 5.0, 6.0, 5.0, 5.0, 8.0]"
,Rock'n'Roll-Juniors,First round,2,114,FM,1.51,12.0,"[5.0, 2.5, 5.0, 2.5, 2.5, 6.5, 5.0]"
,Rock'n'Roll-Juniors,First round,2,114,FW,8.75,12.0,"[-50.0, -50.0, -50.0, -50.0, -50.0, -25.0, -50.0]"
,Rock'n'Roll-Juniors,First round,2,114,sm,1.67,2.3,"[-4.0, -2.0, 0.0, -4.0, 0.0, 0.0, -2.0]"
yes,Rock'n'Roll-Juniors,First round,2,114,bm,7.28,3.0,"[0.0, 0.0, -10.0, 0.0, -10.0, -20.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,494,DF,0.73,2.0,"[12.0, 14.0, 14.0, 13.0, 14.0, 13.0, 14.0]"
,Rock'n'Roll-Juniors,First round,3,494,CO,1.41,2.0,"[10.0, 12.0, 11.0, 12.0, 15.0, 12.0, 12.0]"
,Rock'n'Roll-Juniors,First round,3,494,FM,0.23,12.0,"[9.0, 9.0, 8.5, 9.0, 8.5, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,3,494,FW,5.25,12.0,"[-10.0, -10.0, -25.0, -10.0, -15.0, -10.0, -10.0]"
,Rock'n'Roll-Juniors,First round,3,494,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,60,DF,1.46,2.0,"[9.0, 12.0, 11.0, 8.0, 11.0, 10.0, 8.0]"
,Rock'n'Roll-Juniors,First round,3,60,CO,1.6,2.0,"[8.0, 11.0, 9.0, 9.0, 13.0, 9.0, 11.0]"
,Rock'n'Roll-Juniors,First round,3,60,FM,1.03,12.0,"[7.5, 8.5, 7.5, 7.5, 6.5, 7.5, 5.0]"
,Rock'n'Roll-Juniors,First round,3,60,FW,5.35,12.0,"[-25.0, -25.0, -25.0, -25.0, -25.0, -15.0, -35.0]"
,Rock'n'Roll-Juniors,First round,3,60,sm,1.4,2.3,"[0.0, 0.0, 0.0, 0.0, -4.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,119,DF,1.46,2.0,"[9.0, 7.0, 4.0, 8.0, 7.0, 7.0, 8.0]"
,Rock'n'Roll-Juniors,First round,4,119,CO,0.64,2.0,"[8.0, 7.0, 7.0, 7.0, 6.0, 7.0, 8.0]"
,Rock'n'Roll-Juniors,First round,4,119,FM,0.68,12.0,"[6.5, 5.0, 5.0, 6.5, 5.0, 5.0, 5.0]"
,Rock'n'Roll-Juniors,First round,4,119,FW,11.29,12.0,"[-25.0, -35.0, -50.0, -35.0, -35.0, -10.0, -35.0]"
,Rock'n'Roll-Juniors,First round,4,119,sm,0.9,2.3,"[0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,4,119,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,197,DF,1.48,2.0,"[7.0, 6.0, 3.0, 5.0, 8.0, 6.0, 5.0]"
,Rock'n'Roll-Juniors,First round,4,197,CO,1.05,2.0,"[7.0, 8.0, 5.0, 6.0, 7.0, 5.0, 7.0]"
,Rock'n'Roll-Juniors,First round,4,197,FM,0.74,12.0,"[6.5, 5.0, 5.0, 6.5, 5.0, 6.5, 5.0]"
yes,Rock'n'Roll-Juniors,First round,4,197,FW,13.32,12.0,"[-35.0, -50.0, -75.0, -35.0, -50.0, -35.0, -50.0]"
,Rock'n'Roll-Juniors,First round,4,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,5,430,DF,1.4,2.0,"[10.0, 13.0, 14.0, 12.0, 14.0, 11.0, 13.0]"
,Rock'n'Roll-Juniors,First round,5,430,CO,1.55,2.0,"[10.0, 13.0, 12.0, 11.0, 15.0, 13.0, 11.0]"
,Rock'n'Roll-Juniors,First round,5,430,FM,0.46,12.0,"[8.5, 8.5, 9.0, 8.5, 8.5, 9.0, 7.5]"
,Rock'n'Roll-Juniors,First round,5,430,FW,4.95,12.0,"[-15.0, -10.0, -15.0, -15.0, -10.0, -10.0, -25.0]"
,Rock'n'Roll-Juniors,First round,5,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,5,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,118,DF,1.12,2.0,"[9.0, 9.0, 11.0, 8.0, 11.0, 10.0, 11.0]"
,Rock'n'Roll-Juniors,Final,1,118,CO,0.76,2.0,"[10.0, 9.0, 10.0, 9.0, 10.0, 11.0, 11.0]"
,Rock'n'Roll-Juniors,Final,1,118,FM,0.53,12.0,"[7.5, 8.5, 7.5, 6.5, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Juniors,Final,1,118,FW,8.33,12.0,"[-25.0, -15.0, -35.0, -35.0, -25.0, -15.0, -15.0]"
,Rock'n'Roll-Juniors,Final,1,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,2,60,DF,1.05,2.0,"[10.0, 11.0, 10.0, 8.0, 9.0, 8.0, 10.0]"
,Rock'n'Roll-Juniors,Final,2,60,CO,1.25,2.0,"[10.0, 10.0, 12.0, 8.0, 11.0, 9.0, 9.0]"
,Rock'n'Roll-Juniors,Final,2,60,FM,0.45,12.0,"[7.5, 6.5, 7.5, 6.5, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juniors,Final,2,60,FW,4.52,12.0,"[-15.0, -25.0, -25.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Juniors,Final,2,60,sm,0.9,2.3,"[-2.0, -2.0, -2.0, 0.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,Final,2,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,494,DF,1.36,2.0,"[12.0, 14.0, 15.0, 12.0, 16.0, 14.0, 14.0]"
,Rock'n'Roll-Juniors,Final,3,494,CO,0.9,2.0,"[13.0, 14.0, 14.0, 13.0, 14.0, 12.0, 15.0]"
,Rock'n'Roll-Juniors,Final,3,494,FM,0.38,12.0,"[9.0, 9.0, 9.5, 8.5, 8.5, 9.5, 9.0]"
,Rock'n'Roll-Juniors,Final,3,494,FW,3.5,12.0,"[-10.0, -10.0, -15.0, -10.0, -15.0, -5.0, -15.0]"
,Rock'n'Roll-Juniors,Final,3,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,3,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,4,119,DF,1.58,2.0,"[8.0, 10.0, 7.0, 6.0, 7.0, 6.0, 10.0]"
,Rock'n'Roll-Juniors,Final,4,119,CO,1.4,2.0,"[8.0, 9.0, 7.0, 6.0, 9.0, 5.0, 8.0]"
,Rock'n'Roll-Juniors,Final,4,119,FM,1.24,12.0,"[6.5, 6.5, 5.0, 5.0, 5.0, 2.5, 5.0]"
,Rock'n'Roll-Juniors,Final,4,119,FW,10.25,12.0,"[-35.0, -25.0, -50.0, -35.0, -35.0, -15.0, -25.0]"
,Rock'n'Roll-Juniors,Final,4,119,sm,1.4,2.3,"[0.0, -2.0, 0.0, -2.0, -2.0, 0.0, -4.0]"
yes,Rock'n'Roll-Juniors,Final,4,119,bm,4.95,3.0,"[0.0, 0.0, -10.0, 0.0, -10.0, -10.0, 0.0]"
,Rock'n'Roll-Juniors,Final,5,430,DF,1.36,2.0,"[11.0, 11.0, 14.0, 10.0, 13.0, 13.0, 13.0]"
,Rock'n'Roll-Juniors,Final,5,430,CO,1.28,2.0,"[12.0, 11.0, 13.0, 10.0, 13.0, 14.0, 13.0]"
,Rock'n'Roll-Juniors,Final,5,430,FM,0.35,12.0,"[8.5, 8.5, 9.5, 8.5, 8.5, 8.5, 8.5]"
,Rock'n'Roll-Juniors,Final,5,430,FW,2.47,12.0,"[-15.0, -15.0, -10.0, -15.0, -10.0, -10.0, -15.0]"
,Rock'n'Roll-Juniors,Final,5,430,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,Final,5,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,6,491,DF,1.29,2.0,"[12.0, 14.0, 16.0, 12.0, 13.0, 14.0, 14.0]"
,Rock'n'Roll-Juniors,Final,6,491,CO,1.46,2.0,"[13.0, 12.0, 15.0, 11.0, 12.0, 12.0, 15.0]"
,Rock'n'Roll-Juniors,Final,6,491,FM,0.38,12.0,"[9.5, 8.5, 9.5, 9.0, 8.5, 9.0, 9.0]"
,Rock'n'Roll-Juniors,Final,6,491,FW,5.25,12.0,"[-5.0, -15.0, -5.0, -5.0, -15.0, 0.0, -10.0]"
,Rock'n'Roll-Juniors,Final,6,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,Final,6,491,bm,11.61,3.0,"[-10.0, -30.0, 0.0, -10.0, -30.0, -10.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,1,60,DF,0.7,2.0,"[9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 9.0]"
,Rock'n'Roll-Juniors,Hope round,1,60,CO,0.83,2.0,"[8.0, 10.0, 8.0, 9.0, 9.0, 8.0, 10.0]"
,Rock'n'Roll-Juniors,Hope round,1,60,FM,0.73,12.0,"[7.5, 8.5, 6.5, 7.5, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Juniors,Hope round,1,60,FW,7.56,12.0,"[-25.0, -15.0, -35.0, -25.0, -25.0, -15.0, -35.0]"
,Rock'n'Roll-Juniors,Hope round,1,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,1,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,1,150,DF,1.28,2.0,"[6.0, 6.0, 9.0, 6.0, 5.0, 8.0, 7.0]"
,Rock'n'Roll-Juniors,Hope round,1,150,CO,0.7,2.0,"[7.0, 6.0, 7.0, 6.0, 8.0, 7.0, 6.0]"
,Rock'n'Roll-Juniors,Hope round,1,150,FM,1.51,12.0,"[6.5, 5.0, 5.0, 5.0, 2.5, 2.5, 2.5]"
,Rock'n'Roll-Juniors,Hope round,1,150,FW,11.65,12.0,"[-25.0, -35.0, -50.0, -35.0, -35.0, -15.0, -50.0]"
,Rock'n'Roll-Juniors,Hope round,1,150,sm,1.28,2.3,"[0.0, -2.0, -2.0, 0.0, -2.0, -2.0, -4.0]"
yes,Rock'n'Roll-Juniors,Hope round,1,150,bm,11.61,3.0,"[-10.0, 0.0, -30.0, -10.0, -30.0, -30.0, -10.0]"
,Rock'n'Roll-Juniors,Hope round,2,114,DF,0.45,2.0,"[6.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0]"
,Rock'n'Roll-Juniors,Hope round,2,114,CO,1.05,2.0,"[6.0, 6.0, 4.0, 6.0, 5.0, 4.0, 7.0]"
,Rock'n'Roll-Juniors,Hope round,2,114,FM,1.53,12.0,"[6.5, 5.0, 2.5, 5.0, 2.5, 6.5, 5.0]"
yes,Rock'n'Roll-Juniors,Hope round,2,114,FW,12.37,12.0,"[-35.0, -50.0, -75.0, -50.0, -50.0, -35.0, -50.0]"
,Rock'n'Roll-Juniors,Hope round,2,114,sm,0.99,2.3,"[0.0, -2.0, -2.0, 0.0, 0.0, 0.0, -2.0]"
yes,Rock'n'Roll-Juniors,Hope round,2,114,bm,4.52,3.0,"[0.0, -10.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,DF,1.5,2.0,"[8.0, 9.0, 11.0, 6.0, 9.0, 7.0, 9.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,CO,1.25,2.0,"[8.0, 8.0, 9.0, 6.0, 10.0, 7.0, 7.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,FM,1.09,12.0,"[6.5, 5.0, 5.0, 5.0, 2.5, 5.0, 5.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,FW,10.25,12.0,"[-25.0, -35.0, -50.0, -25.0, -35.0, -15.0, -35.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,sm,0.99,2.3,"[0.0, -2.0, -2.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,2,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,3,197,DF,0.7,2.0,"[8.0, 7.0, 9.0, 8.0, 7.0, 7.0, 8.0]"
,Rock'n'Roll-Juniors,Hope round,3,197,CO,1.05,2.0,"[8.0, 9.0, 8.0, 6.0, 8.0, 6.0, 7.0]"
,Rock'n'Roll-Juniors,Hope round,3,197,FM,0.74,12.0,"[6.5, 6.5, 5.0, 6.5, 5.0, 6.5, 5.0]"
yes,Rock'n'Roll-Juniors,Hope round,3,197,FW,13.32,12.0,"[-35.0, -50.0, -75.0, -35.0, -50.0, -50.0, -35.0]"
,Rock'n'Roll-Juniors,Hope round,3,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Hope round,3,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,177,DF,1.18,2.0,"[7.0, 8.0, 7.0, 4.0, 6.0, 6.0, 7.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,177,CO,1.19,2.0,"[6.0, 6.0, 5.25, 2.25, 4.5, 4.5, 5.25]"
,Rock'n'Roll-Small Formations Juniors,Final,1,177,FM,1.92,12.0,"[6.0, 9.0, 9.0, 3.0, 6.0, 6.0, 6.0]"
,Rock'n'Roll-Small Formations Juniors,Final,1,177,FW,8.39,12.0,"[-35.0, -25.0, -50.0, -50.0, -35.0, -35.0, -35.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,177,sm,2.97,2.3,"[-8.0, -6.0, -2.0, 0.0, -2.0, 0.0, 0.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,1,177,bm,3.5,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,DF,1.25,2.0,"[9.0, 10.0, 12.0, 11.0, 11.0, 13.0, 10.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,CO,1.32,2.0,"[7.5, 8.25, 9.0, 6.75, 9.0, 9.0, 5.25]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,FM,1.67,12.0,"[9.0, 9.0, 12.0, 10.0, 11.0, 13.0, 8.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,FW,7.0,12.0,"[-25.0, -25.0, -25.0, -15.0, -15.0, -15.0, -35.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,sm,0.7,2.3,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,2,158,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,DF,0.49,2.0,"[10.0, 9.0, 9.0, 9.0, 10.0, 9.0, 10.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,CO,0.84,2.0,"[9.0, 8.25, 6.75, 7.5, 6.75, 8.25, 6.75]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,FM,1.05,12.0,"[9.0, 11.0, 11.0, 9.0, 10.0, 11.0, 12.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,FW,7.56,12.0,"[-15.0, -35.0, -35.0, -15.0, -25.0, -25.0, -25.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,sm,0.99,2.3,"[0.0, 0.0, -2.0, 0.0, -2.0, -2.0, -2.0]"
,Rock'n'Roll-Small Formations Juniors,Final,3,115,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,DF,1.16,2.0,"[10.0, 8.0, 11.0, 11.0, 10.0, 10.0, 12.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,CO,0.66,2.0,"[7.5, 7.5, 8.25, 7.5, 7.5, 9.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,FM,1.07,12.0,"[9.0, 9.0, 10.0, 10.0, 11.0, 9.0, 12.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,FW,8.81,12.0,"[-35.0, -35.0, -35.0, -15.0, -15.0, -25.0, -35.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,4,151,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,133,DF,1.36,2.0,"[7.0, 9.0, 5.0, 6.0, 7.0, 7.0, 9.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,133,CO,0.77,2.0,"[5.25, 6.75, 6.0, 4.5, 6.75, 6.0, 5.25]"
,Rock'n'Roll-Small Formations Juniors,Final,5,133,FM,0.9,12.0,"[7.0, 9.0, 6.0, 7.0, 8.0, 8.0, 7.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,133,FW,9.26,12.0,"[-35.0, -25.0, -50.0, -50.0, -35.0, -35.0, -50.0]"
,Rock'n'Roll-Small Formations Juniors,Final,5,133,sm,2.06,2.3,"[-6.0, -10.0, -8.0, -4.0, -6.0, -8.0, -10.0]"
yes,Rock'n'Roll-Small Formations Juniors,Final,5,133,bm,4.95,3.0,"[0.0, 0.0, -10.0, 0.0, -10.0, -10.0, 0.0]"
,Rock'n'Roll-Small Formations,First round,1,35,DF,1.28,2.0,"[9.0, 8.0, 10.0, 9.0, 6.0, 7.0, 9.0]"
,Rock'n'Roll-Small Formations,First round,1,35,CO,0.68,2.0,"[6.0, 6.75, 8.25, 6.75, 7.5, 7.5, 6.75]"
,Rock'n'Roll-Small Formations,First round,1,35,FM,1.25,12.0,"[8.0, 9.0, 11.0, 7.0, 10.0, 8.0, 9.0]"
,Rock'n'Roll-Small Formations,First round,1,35,FW,6.78,12.0,"[-35.0, -35.0, -35.0, -35.0, -35.0, -25.0, -50.0]"
,Rock'n'Roll-Small Formations,First round,1,35,sm,0.7,2.3,"[-2.0, -2.0, -2.0, -2.0, -4.0, -2.0, -2.0]"
,Rock'n'Roll-Small Formations,First round,1,35,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,First round,2,335,DF,0.9,2.0,"[7.0, 8.0, 7.0, 6.0, 8.0, 9.0, 7.0]"
,Rock'n'Roll-Small Formations,First round,2,335,CO,0.93,2.0,"[5.25, 6.0, 4.5, 5.25, 6.75, 7.5, 6.0]"
,Rock'n'Roll-Small Formations,First round,2,335,FM,1.67,12.0,"[8.0, 7.0, 9.0, 6.0, 10.0, 11.0, 7.0]"
yes,Rock'n'Roll-Small Formations,First round,2,335,FW,15.29,12.0,"[-35.0, -25.0, -50.0, -50.0, -35.0, -35.0, -75.0]"
yes,Rock'n'Roll-Small Formations,First round,2,335,sm,2.56,2.3,"[-2.0, -6.0, -4.0, 0.0, 0.0, 0.0, -6.0]"
yes,Rock'n'Roll-Small Formations,First round,2,335,bm,3.5,3.0,"[0.0, 0.0, -10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,First round,3,33,DF,0.64,2.0,"[11.0, 13.0, 12.0, 12.0, 12.0, 12.0, 11.0]"
,Rock'n'Roll-Small Formations,First round,3,33,CO,0.55,2.0,"[9.0, 9.75, 10.5, 9.0, 9.75, 9.0, 9.0]"
,Rock'n'Roll-Small Formations,First round,3,33,FM,1.18,12.0,"[10.0, 12.0, 13.0, 11.0, 12.0, 13.0, 10.0]"
,Rock'n'Roll-Small Formations,First round,3,33,FW,6.39,12.0,"[-25.0, -15.0, -25.0, -25.0, -25.0, -15.0, -35.0]"
,Rock'n'Roll-Small Formations,First round,3,33,sm,0.7,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Small Formations,First round,3,33,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Small Formations,First round,4,390,DF,0.7,2.0,"[8.0, 9.0, 8.0, 9.0, 8.0, 7.0, 9.0]"
,Rock'n'Roll-Small Formations,First round,4,390,CO,1.04,2.0,"[6.75, 6.75, 6.75, 6.75, 7.5, 9.0, 5.25]"
