rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FWL1,FWM1,DF1,CDP1,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1567,E,F,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,5,-35,-35,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1567,E,F,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,362,5,-35,-25,6.25,5.5,0,0,143,CDP,2,1.5,2,0,0,0,0,0,0,-1,-1
1567,E,F,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,362,5,-35,-25,6.25,5.5,0,0,143,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1567,E,F,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,363,5,-25,-15,6.875,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1567,E,F,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,363,5,-25,-15,6.875,4.5,0,0,143,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,1,-15,-25,6.875,4,0,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,1,-15,-25,6.875,4,0,0,143,CDP,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,1,-5,-5,8.75,7,0,0,143,CDP,2,2.5,2,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,1,-5,-5,8.75,7,0,0,143,DF,2,2.5,2.5,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,1,-5,-15,8.125,6.5,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,1,-5,-15,8.125,6.5,0,0,143,DF,2,2,2.5,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,1,-15,-15,6.875,4.5,0,0,143,CDP,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,1,-15,-15,6.875,4.5,0,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,1,-15,-10,8.125,6,0,0,143,CDP,1.5,2,2,0,0,0,0,0,0,-1,-1
1569,A,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,1,-15,-10,8.125,6,0,0,143,DF,1.5,2.5,2,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,2,-25,-35,5,4,0,0,143,CDP,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,2,-25,-35,5,4,0,0,143,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,2,-10,-15,6.875,6.5,0,0,143,CDP,2,2.5,2,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,2,-10,-15,6.875,6.5,0,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,2,-15,-15,6.25,5,0,0,143,CDP,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,2,-15,-15,6.25,5,0,0,143,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,2,-25,-15,5,4,0,0,143,CDP,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,2,-25,-15,5,4,0,0,143,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,2,-35,-15,6.25,5,0,0,143,CDP,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,B,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,2,-35,-15,6.25,5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,3,-35,-35,5.625,5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,3,-35,-35,5.625,5,0,0,143,CDP,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,3,-25,-15,6.875,5.5,0,0,143,CDP,2,1.5,2,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,3,-25,-15,6.875,5.5,0,0,143,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,3,-15,-25,6.25,6,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,3,-15,-25,6.25,6,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,3,-35,-25,6.25,4.5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,3,-35,-25,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,3,-50,-25,5.625,4.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,C,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,3,-50,-25,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,4,-25,-25,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,4,-25,-25,5.625,4.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,4,-10,-5,7.5,7,0,0,143,CDP,2.5,2.5,2,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,4,-10,-5,7.5,7,0,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,4,-25,-15,6.25,5,0,0,143,CDP,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,4,-25,-15,6.25,5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,4,-25,-35,5.625,4,0,0,143,CDP,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,4,-25,-35,5.625,4,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,4,-25,-25,5.625,4.5,-2,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,D,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,4,-25,-25,5.625,4.5,-2,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,5,-35,-35,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,86,5,-35,-35,5.625,4.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,5,-5,-5,8.75,6.5,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,5,-5,-5,8.75,6.5,0,0,143,DF,2.5,2,2,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,5,-15,-15,8.125,6,0,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,5,-15,-15,8.125,6,0,0,143,CDP,2,2,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,5,-25,-25,6.25,5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,63,5,-25,-25,6.25,5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,5,-25,-25,6.25,5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1569,E,F,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,41,5,-25,-25,6.25,5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,2,-25,-35,3.75,3.5,0,0,143,CDP,1,1.5,1,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,2,-25,-35,3.75,3.5,0,0,143,DF,1,1,1,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,2,-25,-10,8.75,6,0,0,143,DF,2.5,2,2,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,2,-25,-10,8.75,6,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,2,-50,-75,4.375,3,-2,0,143,CDP,1,1.5,0.5,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,2,-50,-75,4.375,3,-2,0,143,DF,1,1,1,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,2,-10,-10,7.5,5.5,0,0,143,CDP,2,1.5,2,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,2,-10,-10,7.5,5.5,0,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,2,-15,-25,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,2,-15,-25,6.25,4.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,2,-10,-25,6.25,4.5,0,0,143,CDP,1,1.5,2,0,0,0,0,0,0,-1,-1
1572,B,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,2,-10,-25,6.25,4.5,0,0,143,DF,1,2,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,3,-50,-35,4.375,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,3,-50,-35,4.375,4.5,0,0,143,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,3,-35,-25,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,3,-35,-25,6.25,4.5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,3,-35,-50,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,3,-35,-50,5.625,4.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,3,-25,-25,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,3,-25,-25,6.25,4.5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,3,-15,-10,5.625,4.5,0,0,143,DF,1,2,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,3,-15,-10,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,3,-10,-10,7.5,5.5,0,0,143,CDP,2,2,1.5,0,0,0,0,0,0,-1,-1
1572,C,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,3,-10,-10,7.5,5.5,0,0,143,DF,1.5,2.5,2,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,5,-50,-50,3.75,3.5,0,0,143,CDP,1.5,1,1,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,283,5,-50,-50,3.75,3.5,0,0,143,DF,1,1,1,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,5,-25,-25,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,362,5,-25,-25,6.25,4.5,0,0,143,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,5,-50,-75,3.75,2.5,0,0,143,CDP,0.5,1,1,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,300,5,-50,-75,3.75,2.5,0,0,143,DF,1,1,1,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,5,-15,-10,5.625,5,0,0,143,CDP,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,179,5,-15,-10,5.625,5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,5,-35,-35,5.625,3.5,0,0,143,CDP,1,1.5,1,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,181,5,-35,-35,5.625,3.5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,5,-25,-15,6.25,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1572,E,F,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,363,5,-25,-15,6.25,4.5,0,0,143,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,1,-10,-5,8.125,5.5,0,0,143,CDP,1.5,2,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,1,-10,-5,8.125,5.5,0,0,143,DF,2,2.5,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,1,-15,-15,6.875,5,-2,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,1,-15,-15,6.875,5,-2,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,1,-10,-10,7.5,4.5,-6,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,1,-10,-10,7.5,4.5,-6,0,143,CDP,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,1,-10,-10,7.5,7,0,0,143,CDP,2,2.5,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,1,-10,-10,7.5,7,0,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,1,-15,-15,6.875,5.5,-2,-40,143,CDP,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1574,A,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,1,-15,-15,6.875,5.5,-2,-40,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,4,-25,-15,5.625,5,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,4,-25,-15,5.625,5,0,0,143,CDP,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,4,-25,-25,4.375,4,0,0,143,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,4,-25,-25,4.375,4,0,0,143,CDP,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,4,-25,-15,7.5,6,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,4,-25,-15,7.5,6,0,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,4,-25,-35,6.875,6,0,0,143,CDP,2,2,2,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,4,-25,-35,6.875,6,0,0,143,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,4,-35,-50,5,4.5,0,-60,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,D,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,4,-35,-50,5,4.5,0,-60,143,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,5,-35,-35,3.75,3,0,0,143,CDP,1,1,1,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,41,5,-35,-35,3.75,3,0,0,143,DF,1,1,1,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,5,-35,-35,5.625,4,0,0,143,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,5,-35,-35,5.625,4,0,0,143,CDP,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,5,-35,-35,5.625,4.5,0,0,143,CDP,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,47,5,-35,-35,5.625,4.5,0,0,143,DF,2,1,1.5,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,5,-15,-10,7.5,6,0,0,143,CDP,1.5,2,2,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,90,5,-15,-10,7.5,6,0,0,143,DF,2,2,2,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,5,-50,-35,3.125,2.5,0,-30,143,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1574,E,F,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,5,-50,-35,3.125,2.5,0,-30,143,CDP,0.5,1,0.5,0,0,0,0,0,0,-1,-1