rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,4,-5,-10,-10,-15,-5,-1,0,145
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,4,0,-10,-10,-15,-10,-1,0,145
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,172,4,-25,-10,-35,-10,-15,-1,0,145
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,4,362,4,0,-5,-5,0,-10,-1,0,145
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,4,-10,-35,-10,-25,-25,-1,0,145
1602,D,A,Rock'n'Roll-Main Class Contact Style,First round,5,363,4,0,-10,-5,-5,-5,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,317,6,-50,-25,-50,-35,-50,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,224,6,-10,-10,-35,-25,-15,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,6,-35,-5,-10,-35,-25,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,6,-5,-15,-25,-35,-15,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,6,-15,-35,-10,-15,-15,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,172,6,-35,-15,-15,-25,-10,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,4,362,6,-5,-10,-15,-5,0,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,6,0,-35,-15,-35,-35,-1,0,145
1602,F,A,Rock'n'Roll-Main Class Contact Style,First round,5,363,6,0,-10,-10,0,-10,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,1,317,7,-25,-10,-50,-25,-35,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,1,224,7,-10,0,-25,-15,0,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,7,-10,-10,-5,-15,-25,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,2,283,7,-5,-10,-10,-15,-10,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,7,-5,-15,0,-35,-25,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,3,172,7,-25,-10,-10,-15,-10,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,4,362,7,0,-5,-10,-10,0,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,7,-10,-35,-35,-35,-50,-1,0,145
1602,G,A,Rock'n'Roll-Main Class Contact Style,First round,5,363,7,0,-5,0,-5,-10,-1,0,145
1605,D,A,Boogie-Woogie-Seniors,Final - slow,1,173,1,0,0,0,0,0,0,0,145
1605,D,A,Boogie-Woogie-Seniors,Final - slow,2,42,1,0,0,0,0,0,0,0,145
1605,I,A,Boogie-Woogie-Seniors,Final - slow,1,173,3,0,0,0,0,0,0,0,145
1605,I,A,Boogie-Woogie-Seniors,Final - slow,2,42,3,0,0,0,0,0,0,0,145
1605,J,A,Boogie-Woogie-Seniors,Final - slow,1,173,4,0,0,0,0,0,0,0,145
1605,J,A,Boogie-Woogie-Seniors,Final - slow,2,42,4,0,0,0,0,0,0,0,145
1606,D,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,4,-25,-25,-10,-10,-25,-1,0,145
1606,D,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,181,4,-5,-15,-10,-15,-25,-1,0,145
1606,D,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,317,4,-15,-10,-25,-25,-15,-1,0,145
1606,D,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,4,-15,-10,-25,-25,-25,-1,0,145
1606,D,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,71,4,-10,-10,-5,-25,-10,-1,0,145
1606,F,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,181,6,-5,-15,-15,-15,-25,-1,0,145
1606,F,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,6,-15,-50,-10,-25,-25,-1,0,145
1606,F,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,6,-25,-25,-15,-15,-10,-1,0,145
1606,F,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,317,6,-25,-15,-25,-25,-15,-1,0,145
1606,F,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,71,6,-15,-15,-25,-25,-15,-1,0,145
1606,G,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,181,7,-25,-35,-25,-10,-35,-1,0,145
1606,G,A,Rock'n'Roll-Main Class Contact Style,Hope round,1,300,7,-15,-35,-15,-25,-25,-1,0,145
1606,G,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,317,7,-35,-35,-50,-25,-25,-1,0,145
1606,G,A,Rock'n'Roll-Main Class Contact Style,Hope round,2,172,7,-15,-25,-15,-25,-15,-1,0,145
1606,G,A,Rock'n'Roll-Main Class Contact Style,Hope round,3,71,7,-15,-10,-10,-25,-10,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,1,47,1,-15,0,-10,-15,-5,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,1,184,1,-100,-25,-10,-10,-15,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,2,15,1,-15,-25,-35,-35,-75,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,2,86,1,-75,-100,-100,-100,-100,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,3,263,1,-15,-15,-25,-25,-10,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,3,90,1,-10,-5,-10,-10,0,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,4,63,1,-10,-10,-15,-25,-10,-1,0,145
1607,A,A,Rock'n'Roll-Main Class Free Style,First round,4,41,1,-25,-25,-50,-15,-15,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,1,47,2,-15,-10,-10,-10,-25,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,1,184,2,-75,-10,-10,-15,-15,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,2,15,2,-10,-10,-15,-25,-50,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,2,86,2,-75,-100,-100,-100,-100,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,3,90,2,-10,-5,-10,-10,0,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,3,263,2,-5,-15,-25,-25,-10,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,4,41,2,0,-10,-25,-25,-15,-1,0,145
1607,B,A,Rock'n'Roll-Main Class Free Style,First round,4,63,2,-10,-15,-10,-25,-10,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,1,184,3,-75,-15,-15,-10,-15,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,1,47,3,-10,-5,-15,-15,-10,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,2,86,3,-50,-100,-100,-100,-100,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,2,15,3,-25,-15,-25,-35,-35,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,3,263,3,-25,-15,-25,-35,-15,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,3,90,3,-5,-10,-15,-10,-5,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,4,63,3,-10,-25,-25,-25,-15,-1,0,145
1607,C,A,Rock'n'Roll-Main Class Free Style,First round,4,41,3,-10,-15,-35,-25,-10,-1,0,145
1610,D,A,Boogie-Woogie-Seniors,Final - fast,1,173,1,0,0,0,0,0,0,0,145
1610,D,A,Boogie-Woogie-Seniors,Final - fast,2,42,1,0,0,0,0,0,0,0,145
1610,I,A,Boogie-Woogie-Seniors,Final - fast,1,173,3,0,0,0,0,0,0,0,145
1610,I,A,Boogie-Woogie-Seniors,Final - fast,2,42,3,0,0,0,0,0,0,0,145
1610,J,A,Boogie-Woogie-Seniors,Final - fast,1,173,4,0,0,0,0,0,0,0,145
1610,J,A,Boogie-Woogie-Seniors,Final - fast,2,42,4,0,0,0,0,0,0,0,145
1615,H,A,Boogie-Woogie-Main Class,Final - slow,1,369,2,0,0,0,0,0,0,0,145
1615,H,A,Boogie-Woogie-Main Class,Final - slow,2,257,2,0,0,0,0,0,0,0,145
1615,I,A,Boogie-Woogie-Main Class,Final - slow,1,369,3,0,0,0,0,0,0,0,145
1615,I,A,Boogie-Woogie-Main Class,Final - slow,2,257,3,0,0,0,0,0,0,0,145
1615,K,A,Boogie-Woogie-Main Class,Final - slow,1,369,5,0,0,0,0,0,0,0,145
1615,K,A,Boogie-Woogie-Main Class,Final - slow,2,257,5,0,0,0,0,0,0,0,145
1616,B,A,Rock'n'Roll-Main Class Start,Final,1,28,2,0,-10,-10,-15,0,-10,0,145
1616,B,A,Rock'n'Roll-Main Class Start,Final,2,142,2,0,0,-10,-100,0,-35,0,145
1616,B,A,Rock'n'Roll-Main Class Start,Final,3,176,2,-5,-10,0,-15,-25,-5,0,145
1616,B,A,Rock'n'Roll-Main Class Start,Final,4,36,2,-5,-15,-15,-15,-15,0,0,145
1616,B,A,Rock'n'Roll-Main Class Start,Final,5,371,2,-10,-15,-15,-15,-35,-35,0,145
1616,C,A,Rock'n'Roll-Main Class Start,Final,1,28,3,-25,-15,-15,-25,-5,-10,0,145
1616,C,A,Rock'n'Roll-Main Class Start,Final,2,142,3,-10,-5,-35,-100,-15,-35,0,145
1616,C,A,Rock'n'Roll-Main Class Start,Final,3,176,3,-10,-35,-10,-25,-35,0,0,145
1616,C,A,Rock'n'Roll-Main Class Start,Final,4,36,3,-10,-15,-25,-10,-35,-15,0,145
1616,C,A,Rock'n'Roll-Main Class Start,Final,5,371,3,-25,-25,-25,-25,-50,-35,0,145
1616,E,A,Rock'n'Roll-Main Class Start,Final,1,28,5,-25,-35,-50,-50,-25,-25,0,145
1616,E,A,Rock'n'Roll-Main Class Start,Final,2,142,5,-15,-15,-25,-100,-25,-50,0,145
1616,E,A,Rock'n'Roll-Main Class Start,Final,3,176,5,-15,-35,-25,-35,-35,-25,0,145
1616,E,A,Rock'n'Roll-Main Class Start,Final,4,36,5,-10,-25,-15,-25,-35,-15,0,145
1616,E,A,Rock'n'Roll-Main Class Start,Final,5,371,5,-25,-35,-35,-25,-50,-50,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,4,0,0,0,0,0,0,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,71,4,0,0,0,0,0,0,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,224,4,0,0,0,0,0,0,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,363,4,0,0,0,0,0,0,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,283,4,0,0,0,0,0,0,0,145
1617,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,181,4,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,6,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,71,6,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,224,6,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,363,6,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,283,6,0,0,0,0,0,0,0,145
1617,F,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,181,6,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,362,7,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,71,7,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,224,7,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,363,7,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,283,7,0,0,0,0,0,0,0,145
1617,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,181,7,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,263,1,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,1,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,1,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,41,1,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,15,1,0,0,0,0,0,0,0,145
1618,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,90,1,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,263,2,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,2,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,2,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,41,2,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,15,2,0,0,0,0,0,0,0,145
1618,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,90,2,0,0,0,0,0,0,0,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,263,3,0,0,0,0,0,0,0,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,3,0,0,0,0,0,0,0,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,47,3,0,0,0,0,0,0,0,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,41,3,0,0,0,0,0,0,-10,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,15,3,0,0,0,0,0,0,0,145
1618,C,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,90,3,0,0,0,0,0,0,0,145
1619,H,A,Boogie-Woogie-Main Class,Final - fast,1,257,2,0,0,0,0,0,0,0,145
1619,H,A,Boogie-Woogie-Main Class,Final - fast,2,369,2,0,0,0,0,0,0,0,145
1619,I,A,Boogie-Woogie-Main Class,Final - fast,1,257,3,0,0,0,0,0,0,0,145
1619,I,A,Boogie-Woogie-Main Class,Final - fast,2,369,3,0,0,0,0,0,0,0,145
1619,K,A,Boogie-Woogie-Main Class,Final - fast,1,257,5,0,0,0,0,0,0,0,145
1619,K,A,Boogie-Woogie-Main Class,Final - fast,2,369,5,0,0,0,0,0,0,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,4,-5,-5,-5,-15,0,-5,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,224,4,-10,-10,-5,-5,-10,-10,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,283,4,-15,-10,-15,-10,-10,-15,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,181,4,-15,-5,-10,-15,-10,-10,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,363,4,0,-5,-5,0,-10,-10,0,145
1622,D,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,71,4,-10,-10,-25,-15,-5,-15,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,6,0,-5,-5,-10,0,-10,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,224,6,-25,-15,-10,-15,-25,-10,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,283,6,-25,-5,-15,-25,-15,-25,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,181,6,-15,-15,-15,-15,-25,-25,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,363,6,0,0,-10,0,-5,-10,0,145
1622,F,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,71,6,-25,-25,-35,-25,-15,-25,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,362,7,0,-5,-5,-15,-15,-5,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,224,7,-15,-10,-10,-5,-15,-10,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,283,7,-25,-5,-25,-15,-15,-35,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,181,7,-10,-5,-10,-25,-5,-15,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,363,7,0,0,-5,0,-25,-5,0,145
1622,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,71,7,-15,-10,-25,-15,-25,-25,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,90,1,-10,-10,0,-15,-15,0,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,263,1,-10,-25,-15,-15,-25,-10,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,63,1,-15,-25,-25,-15,-35,0,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,47,1,-10,-10,-10,-10,-5,0,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,15,1,-10,-15,-15,-15,-35,-100,0,145
1623,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,41,1,-10,-10,-10,-10,-15,-35,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,90,2,-5,-10,0,-15,-10,0,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,263,2,0,-10,-10,-15,-25,-25,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,63,2,-15,-15,-15,0,-35,-15,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,47,2,0,-15,-15,-10,-10,0,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,15,2,-10,-15,-25,-15,-35,-100,0,145
1623,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,41,2,-15,-10,0,-25,-25,-25,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,90,3,-15,-15,-10,-15,-15,-10,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,263,3,-15,-35,-25,-25,-35,-15,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,63,3,-25,-25,-25,-15,-50,-15,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,47,3,-15,-15,-15,-25,-15,-5,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,15,3,-15,-35,-25,-35,-50,-100,0,145
1623,C,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,41,3,-25,-5,-10,-15,-35,-35,0,145
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,300,2,-25,-35,-35,-15,-25,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,2,-5,-5,-15,-10,-25,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,148,2,-25,-35,-35,-35,-35,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,172,2,-25,-15,-35,-25,-25,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,2,-10,-15,-25,-35,-10,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,181,2,-25,-25,-35,-25,-25,-1,0,148
1636,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,363,2,-5,-10,-5,-10,-25,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,300,3,-15,-25,-50,-15,-15,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,3,-15,-10,-15,-15,-15,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,148,3,-10,-25,-25,-25,-25,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,2,172,3,-15,-25,-25,-35,-25,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,3,-25,-15,-15,-25,-15,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,3,181,3,-35,-15,-50,-15,-35,-1,0,148
1636,D,A,Rock'n'Roll-Main Class Contact Style,First round,4,363,3,-10,-5,-10,-10,-15,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,300,5,-15,-25,-50,-15,-15,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,5,-10,-10,-15,-10,-50,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,148,5,-25,-15,-35,-25,-25,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,172,5,-15,-15,-50,-25,-15,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,5,-25,-15,-25,-15,-10,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,181,5,-50,-15,-35,-15,-25,-1,0,148
1636,F,A,Rock'n'Roll-Main Class Contact Style,First round,4,363,5,-10,-10,-10,0,0,-1,0,148
1637,H,A,Boogie-Woogie-Seniors,Final - slow,1,42,1,0,0,0,0,0,0,0,148
1637,J,A,Boogie-Woogie-Seniors,Final - slow,1,42,3,0,0,0,0,0,0,0,148
1638,I,A,Boogie-Woogie-Main Class,Final - slow,1,369,2,0,0,0,0,0,0,0,148
1638,K,A,Boogie-Woogie-Main Class,Final - slow,1,369,4,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,2,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,2,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,2,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,2,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,2,0,0,0,0,0,0,0,148
1640,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,2,0,0,0,0,0,0,0,148
1640,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,3,0,0,0,0,0,0,0,148
1640,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,3,0,0,0,0,0,0,0,148
1640,D,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,3,0,0,0,0,0,0,0,148
