rt_id,Judge,Type,Category,Round,Heat,Stn,stanica,FW,FM,DF,CO,sm,bm,turnir,krit,val1,val2,val3,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,Acro 7,Acro 8
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,1,57,1,-35,6,8,6.75,-2,0,110,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,1,57,1,-35,6,8,6.75,-2,0,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,1,57,1,-35,6,8,6.75,-2,0,110,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,2,133,1,-50,6,8,3.75,-6,0,110,CO,1.5,1,0,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,2,133,1,-50,6,8,3.75,-6,0,110,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,2,133,1,-50,6,8,3.75,-6,0,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,7,10,7.5,-4,0,110,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,7,10,7.5,-4,0,110,DF,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,3,151,1,-35,7,10,7.5,-4,0,110,FM,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,4,102,1,-25,9,10,8.25,0,0,110,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,4,102,1,-25,9,10,8.25,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,B,,Rock'n'Roll-Small Formations Juniors,Final,4,102,1,-25,9,10,8.25,0,0,110,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,1,57,2,-35,8,6,6,0,0,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,1,57,2,-35,8,6,6,0,0,110,FM,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,1,57,2,-35,8,6,6,0,0,110,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,2,133,2,-50,5,9,4.5,-4,0,110,CO,1.5,0.5,1,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,2,133,2,-50,5,9,4.5,-4,0,110,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,2,133,2,-50,5,9,4.5,-4,0,110,FM,1,0.5,1,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-75,8,4,3,-2,0,110,FM,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-75,8,4,3,-2,0,110,CO,1,0.5,0.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,3,151,2,-75,8,4,3,-2,0,110,DF,0.5,0.5,1,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,4,102,2,-50,7,8,5.25,0,0,110,FM,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,4,102,2,-50,7,8,5.25,0,0,110,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1301,C,,Rock'n'Roll-Small Formations Juniors,Final,4,102,2,-50,7,8,5.25,0,0,110,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,1,57,3,-15,8,8,7.5,-6,0,110,CO,1,2,2,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,1,57,3,-15,8,8,7.5,-6,0,110,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,1,57,3,-15,8,8,7.5,-6,0,110,FM,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,2,133,3,-25,7,7,7.5,-2,0,110,CO,1,2,2,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,2,133,3,-25,7,7,7.5,-2,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,2,133,3,-25,7,7,7.5,-2,0,110,FM,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,3,151,3,-25,6,7,6.75,-2,0,110,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,3,151,3,-25,6,7,6.75,-2,0,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,3,151,3,-25,6,7,6.75,-2,0,110,CO,1,1.5,2,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,4,102,3,-35,9,9,8.25,0,0,110,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,4,102,3,-35,9,9,8.25,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,D,,Rock'n'Roll-Small Formations Juniors,Final,4,102,3,-35,9,9,8.25,0,0,110,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,1,57,4,-35,6,7,6,-2,0,110,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,1,57,4,-35,6,7,6,-2,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,1,57,4,-35,6,7,6,-2,0,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,2,133,4,-50,4,5,4.5,-6,0,110,FM,0.5,0.5,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,2,133,4,-50,4,5,4.5,-6,0,110,CO,1,1,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,2,133,4,-50,4,5,4.5,-6,0,110,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,3,151,4,-75,3,5,3.75,0,0,110,FM,0.5,0.5,0.5,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,3,151,4,-75,3,5,3.75,0,0,110,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,3,151,4,-75,3,5,3.75,0,0,110,CO,0.5,1,1,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,4,102,4,-25,10,9,7.5,0,0,110,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,4,102,4,-25,10,9,7.5,0,0,110,DF,1,1.5,2,0,0,0,0,0,0,-1,-1
1301,E,,Rock'n'Roll-Small Formations Juniors,Final,4,102,4,-25,10,9,7.5,0,0,110,FM,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,1,57,5,-35,5,6,4.5,-2,0,110,CO,1,1,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,1,57,5,-35,5,6,4.5,-2,0,110,DF,0.5,1.5,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,1,57,5,-35,5,6,4.5,-2,0,110,FM,0.5,1,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,2,133,5,-50,7,6,3.75,-4,0,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,2,133,5,-50,7,6,3.75,-4,0,110,FM,1,1.5,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,2,133,5,-50,7,6,3.75,-4,0,110,CO,1,1,0.5,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,3,151,5,-50,5,4,3,-4,0,110,DF,0.5,0.5,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,3,151,5,-50,5,4,3,-4,0,110,FM,0.5,1,1,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,3,151,5,-50,5,4,3,-4,0,110,CO,0.5,1,0.5,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,4,102,5,-15,9,10,8.25,0,0,110,CO,2,2,1.5,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,4,102,5,-15,9,10,8.25,0,0,110,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1301,F,,Rock'n'Roll-Small Formations Juniors,Final,4,102,5,-15,9,10,8.25,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,1,33,1,-25,9,10,8.25,0,0,110,CO,2,2,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,1,33,1,-25,9,10,8.25,0,0,110,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,1,33,1,-25,9,10,8.25,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,2,335,1,-35,9,8,6,-2,-10,110,CO,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,2,335,1,-35,9,8,6,-2,-10,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,2,335,1,-35,9,8,6,-2,-10,110,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,3,179,1,-35,9,10,8.25,-4,0,110,CO,2,1.5,2,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,3,179,1,-35,9,10,8.25,-4,0,110,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,B,,Rock'n'Roll-Small Formations,Final,3,179,1,-35,9,10,8.25,-4,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,1,33,2,-35,8,6,5.25,0,0,110,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,1,33,2,-35,8,6,5.25,0,0,110,DF,0.5,1.5,1,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,1,33,2,-35,8,6,5.25,0,0,110,FM,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,2,335,2,-50,6,5,6.75,-2,-10,110,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,2,335,2,-50,6,5,6.75,-2,-10,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,2,335,2,-50,6,5,6.75,-2,-10,110,CO,1.5,1,2,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,3,179,2,-35,8,8,7.5,-2,0,110,DF,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,3,179,2,-35,8,8,7.5,-2,0,110,FM,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,C,,Rock'n'Roll-Small Formations,Final,3,179,2,-35,8,8,7.5,-2,0,110,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,1,33,3,-35,9,7,7.5,0,0,110,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,1,33,3,-35,9,7,7.5,0,0,110,DF,1,1.5,1,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,1,33,3,-35,9,7,7.5,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,2,335,3,-50,6,7,6.75,-2,0,110,CO,1,1.5,2,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,2,335,3,-50,6,7,6.75,-2,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,2,335,3,-50,6,7,6.75,-2,0,110,FM,1,1,1,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,3,179,3,-35,9,10,7.5,0,0,110,CO,1.5,1.5,2,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,3,179,3,-35,9,10,7.5,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,D,,Rock'n'Roll-Small Formations,Final,3,179,3,-35,9,10,7.5,0,0,110,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,1,33,4,-35,8,10,6,0,0,110,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,1,33,4,-35,8,10,6,0,0,110,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,1,33,4,-35,8,10,6,0,0,110,FM,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,2,335,4,-50,5,6,4.5,0,-10,110,CO,1,1,1,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,2,335,4,-50,5,6,4.5,0,-10,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,2,335,4,-50,5,6,4.5,0,-10,110,FM,0.5,1,1,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,3,179,4,-35,8,8,6.75,0,0,110,DF,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,3,179,4,-35,8,8,6.75,0,0,110,FM,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,E,,Rock'n'Roll-Small Formations,Final,3,179,4,-35,8,8,6.75,0,0,110,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,1,33,5,-25,9,7,6.75,0,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,1,33,5,-25,9,7,6.75,0,0,110,FM,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,1,33,5,-25,9,7,6.75,0,0,110,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,2,335,5,-35,8,7,6,0,-10,110,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,2,335,5,-35,8,7,6,0,-10,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,2,335,5,-35,8,7,6,0,-10,110,FM,1.5,1,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,3,179,5,-25,8,7,6.75,0,0,110,CO,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,3,179,5,-25,8,7,6.75,0,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1302,F,,Rock'n'Roll-Small Formations,Final,3,179,5,-25,8,7,6.75,0,0,110,FM,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1303,B,,Rock'n'Roll-Kids,Final,1,194,1,-75,2.5,7.5,5,-4,-10,110,CO,1,1,0.5,0,0,0,0,0,0,-1,-1
1303,B,,Rock'n'Roll-Kids,Final,1,194,1,-75,2.5,7.5,5,-4,-10,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1303,C,,Rock'n'Roll-Kids,Final,1,194,2,-50,2.5,6.25,5,-4,-10,110,CO,1,0.5,1,0,0,0,0,0,0,-1,-1
1303,C,,Rock'n'Roll-Kids,Final,1,194,2,-50,2.5,6.25,5,-4,-10,110,DF,1,0.5,1,0,0,0,0,0,0,-1,-1
1303,D,,Rock'n'Roll-Kids,Final,1,194,3,-35,5,6.25,7,-2,-20,110,CO,0.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1303,D,,Rock'n'Roll-Kids,Final,1,194,3,-35,5,6.25,7,-2,-20,110,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1303,E,,Rock'n'Roll-Kids,Final,1,194,4,-75,2.5,3.75,3,-6,0,110,CO,0.5,0.5,0.5,0,0,0,0,0,0,-1,-1
1303,E,,Rock'n'Roll-Kids,Final,1,194,4,-75,2.5,3.75,3,-6,0,110,DF,0.5,0.5,0.5,0,0,0,0,0,0,-1,-1
1303,F,,Rock'n'Roll-Kids,Final,1,194,5,-25,6.5,7.5,6,-4,0,110,CO,1,1,1,0,0,0,0,0,0,-1,-1
1303,F,,Rock'n'Roll-Kids,Final,1,194,5,-25,6.5,7.5,6,-4,0,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,1,214,1,-50,6.5,10,7,-4,0,110,CO,1.5,1,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,1,214,1,-50,6.5,10,7,-4,0,110,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,2,182,1,-35,6.5,13.75,10,0,0,110,DF,2,2,1.5,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,2,182,1,-35,6.5,13.75,10,0,0,110,CO,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,3,7,1,-50,5,10,8,0,0,110,CO,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,3,7,1,-50,5,10,8,0,0,110,DF,1.5,1.5,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,4,150,1,-35,5,12.5,9,0,0,110,CO,2,1.5,1,0,0,0,0,0,0,-1,-1
1304,B,,Rock'n'Roll-Beginners,Final,4,150,1,-35,5,12.5,9,0,0,110,DF,2,1.5,1.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,1,214,2,-50,2.5,6.25,7,-4,0,110,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,1,214,2,-50,2.5,6.25,7,-4,0,110,DF,0.5,1,1,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,2,182,2,-50,6.5,13.75,8,0,0,110,DF,1.5,2,2,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,2,182,2,-50,6.5,13.75,8,0,0,110,CO,1,1.5,1.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,3,7,2,-75,5,8.75,7,0,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,3,7,2,-75,5,8.75,7,0,0,110,CO,1,1,1.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,4,150,2,-35,2.5,11.25,5,0,0,110,CO,1,1,0.5,0,0,0,0,0,0,-1,-1
1304,C,,Rock'n'Roll-Beginners,Final,4,150,2,-35,2.5,11.25,5,0,0,110,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,1,214,3,-50,5,10,10,-2,0,110,CO,1,2,2,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,1,214,3,-50,5,10,10,-2,0,110,DF,1,1,1.5,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,2,182,3,-35,6.5,13.75,11,0,0,110,CO,1.5,2,2,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,2,182,3,-35,6.5,13.75,11,0,0,110,DF,1.5,2,1.5,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,3,7,3,-50,5,8.75,10,0,0,110,DF,1,1,1,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,3,7,3,-50,5,8.75,10,0,0,110,CO,1,2,2,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,4,150,3,-35,5,12.5,9,0,0,110,CO,1,1.5,2,0,0,0,0,0,0,-1,-1
1304,D,,Rock'n'Roll-Beginners,Final,4,150,3,-35,5,12.5,9,0,0,110,DF,1.5,1.5,1.5,0,0,0,0,0,0,-1,-1
